route_id,direction_id,stop_id,street,stop_name,service_presence_pct,stop_lat,stop_lon,route_short_name,route_long_name
1,0,13547,32nd Avenue,32nd Ave & California St,67.083,37.783429,-122.492553,1,CALIFORNIA
1,0,13547,California Street,32nd Ave & California St,67.083,37.783429,-122.492553,1,CALIFORNIA
1,0,13549,32nd Avenue,32nd Ave & Clement St,67.083,37.781802,-122.492425,1,CALIFORNIA
1,0,13549,Clement Street,32nd Ave & Clement St,67.083,37.781802,-122.492425,1,CALIFORNIA
1,0,13550,32nd Avenue,32nd Ave & Geary Blvd,67.083,37.779939,-122.492296,1,CALIFORNIA
1,0,13550,Geary Boulevard,32nd Ave & Geary Blvd,67.083,37.779939,-122.492296,1,CALIFORNIA
1,0,13828,10th Avenue,California St & 10th Ave,67.083,37.784665,-122.469159,1,CALIFORNIA
1,0,13828,California Street,California St & 10th Ave,67.083,37.784665,-122.469159,1,CALIFORNIA
1,0,13831,12th Avenue,California St & 12th Ave,67.083,37.784586,-122.470848,1,CALIFORNIA
1,0,13831,California Street,California St & 12th Ave,67.083,37.784586,-122.470848,1,CALIFORNIA
1,0,13833,16th Avenue,California St & 16th Ave,67.083,37.784386,-122.475229,1,CALIFORNIA
1,0,13833,California Street,California St & 16th Ave,67.083,37.784386,-122.475229,1,CALIFORNIA
1,0,13835,19th Avenue,California St & 19th Ave,67.083,37.784241,-122.478446,1,CALIFORNIA
1,0,13835,California Street,California St & 19th Ave,67.083,37.784241,-122.478446,1,CALIFORNIA
1,0,13837,22nd Avenue,California St & 22nd Ave,67.083,37.784097,-122.481659,1,CALIFORNIA
1,0,13837,California Street,California St & 22nd Ave,67.083,37.784097,-122.481659,1,CALIFORNIA
1,0,13839,25th Avenue,California St & 25th Ave,67.083,37.78395,-122.48482,1,CALIFORNIA
1,0,13839,California Street,California St & 25th Ave,67.083,37.78395,-122.48482,1,CALIFORNIA
1,0,13841,28th Avenue,California St & 28th Ave,67.083,37.783798,-122.488074,1,CALIFORNIA
1,0,13841,California Street,California St & 28th Ave,67.083,37.783798,-122.488074,1,CALIFORNIA
1,0,13843,30th Avenue,California St & 30th Ave,67.083,37.783671,-122.490513,1,CALIFORNIA
1,0,13843,California Street,California St & 30th Ave,67.083,37.783671,-122.490513,1,CALIFORNIA
1,0,13822,4th Avenue,California St & 4th Ave,67.083,37.785353,-122.462292,1,CALIFORNIA
1,0,13822,California Street,California St & 4th Ave,67.083,37.785353,-122.462292,1,CALIFORNIA
1,0,13824,6th Avenue,California St & 6th Ave,67.083,37.785069,-122.464641,1,CALIFORNIA
1,0,13824,California Street,California St & 6th Ave,67.083,37.785069,-122.464641,1,CALIFORNIA
1,0,17160,8th Avenue,California St & 8th Ave,67.083,37.784792,-122.466819,1,CALIFORNIA
1,0,17160,California Street,California St & 8th Ave,67.083,37.784792,-122.466819,1,CALIFORNIA
1,0,13845,Arguello Boulevard,California St & Arguello Blvd,67.083,37.785703,-122.459288,1,CALIFORNIA
1,0,13845,California Street,California St & Arguello Blvd,67.083,37.785703,-122.459288,1,CALIFORNIA
1,0,13847,Baker Street,California St & Baker St,96.124,37.787738,-122.443634,1,CALIFORNIA
1,0,13847,California Street,California St & Baker St,96.124,37.787738,-122.443634,1,CALIFORNIA
1,0,13852,California Street,California St & Cherry St,67.083,37.786042,-122.456835,1,CALIFORNIA
1,0,13852,Cherry Street,California St & Cherry St,67.083,37.786042,-122.456835,1,CALIFORNIA
1,0,13858,California Street,California St & Divisadero St,96.124,37.788087,-122.44087,1,CALIFORNIA
1,0,13858,Divisadero Street,California St & Divisadero St,96.124,37.788087,-122.44087,1,CALIFORNIA
1,0,13875,California Street,California St & Laurel St,67.083,37.786923,-122.449957,1,CALIFORNIA
1,0,13875,Laurel Street,California St & Laurel St,67.083,37.786923,-122.449957,1,CALIFORNIA
1,0,13886,California Street,California St & Park Presidio Blvd,67.083,37.784514,-122.472952,1,CALIFORNIA
1,0,13886,Park Presidio Boulevard,California St & Park Presidio Blvd,67.083,37.784514,-122.472952,1,CALIFORNIA
1,0,13884,California Street,California St & Pierce St,96.124,37.788518,-122.437484,1,CALIFORNIA
1,0,13884,Pierce Street,California St & Pierce St,96.124,37.788518,-122.437484,1,CALIFORNIA
1,0,13892,California Street,California St & Presidio Ave,100.0,37.787265,-122.446965,1,CALIFORNIA
1,0,13892,Presidio Avenue,California St & Presidio Ave,100.0,37.787265,-122.446965,1,CALIFORNIA
1,0,13896,California Street,California St & Spruce St,67.083,37.786462,-122.453522,1,CALIFORNIA
1,0,13896,Spruce Street,California St & Spruce St,67.083,37.786462,-122.453522,1,CALIFORNIA
1,0,14015,Clay Street,Clay St & Drumm St,96.124,37.79532,-122.397473,1,CALIFORNIA
1,0,14015,Drumm Street,Clay St & Drumm St,96.124,37.79532,-122.397473,1,CALIFORNIA
1,0,14277,33rd Avenue,Geary Blvd & 33rd Ave,67.083,37.779735,-122.493112,1,CALIFORNIA
1,0,14277,Geary Boulevard,Geary Blvd & 33rd Ave,67.083,37.779735,-122.493112,1,CALIFORNIA
1,0,16290,Battery Street,Sacramento St & Battery St,96.124,37.79418,-122.400282,1,CALIFORNIA
1,0,16290,Sacramento Street,Sacramento St & Battery St,96.124,37.79418,-122.400282,1,CALIFORNIA
1,0,16291,Buchanan Street,Sacramento St & Buchanan St,96.124,37.79036,-122.4306,1,CALIFORNIA
1,0,16291,Sacramento Street,Sacramento St & Buchanan St,96.124,37.79036,-122.4306,1,CALIFORNIA
1,0,16294,Davis Street,Sacramento St & Davis St,96.124,37.79455,-122.3976,1,CALIFORNIA
1,0,16294,Sacramento Street,Sacramento St & Davis St,96.124,37.79455,-122.3976,1,CALIFORNIA
1,0,16295,Fillmore Street,Sacramento St & Fillmore St,96.124,37.78988,-122.43429,1,CALIFORNIA
1,0,16295,Sacramento Street,Sacramento St & Fillmore St,96.124,37.78988,-122.43429,1,CALIFORNIA
1,0,16297,Franklin Street,Sacramento St & Franklin St,96.124,37.79118,-122.42407,1,CALIFORNIA
1,0,16297,Sacramento Street,Sacramento St & Franklin St,96.124,37.79118,-122.42407,1,CALIFORNIA
1,0,16298,Gough Street,Sacramento St & Gough St,96.124,37.79092,-122.42613,1,CALIFORNIA
1,0,16298,Sacramento Street,Sacramento St & Gough St,96.124,37.79092,-122.42613,1,CALIFORNIA
1,0,16299,Grant Avenue,Sacramento St & Grant Ave,96.124,37.793411,-122.406306,1,CALIFORNIA
1,0,16299,Sacramento Street,Sacramento St & Grant Ave,96.124,37.793411,-122.406306,1,CALIFORNIA
1,0,16300,Hyde Street,Sacramento St & Hyde St,96.124,37.79199,-122.41749,1,CALIFORNIA
1,0,16300,Sacramento Street,Sacramento St & Hyde St,96.124,37.79199,-122.41749,1,CALIFORNIA
1,0,16301,Jones Street,Sacramento St & Jones St,96.124,37.79242,-122.4142,1,CALIFORNIA
1,0,16301,Sacramento Street,Sacramento St & Jones St,96.124,37.79242,-122.4142,1,CALIFORNIA
1,0,16302,Kearny Street,Sacramento St & Kearny St,96.124,37.79362,-122.40482,1,CALIFORNIA
1,0,16302,Sacramento Street,Sacramento St & Kearny St,96.124,37.79362,-122.40482,1,CALIFORNIA
1,0,16305,Laguna Street,Sacramento St & Laguna St,96.124,37.79057,-122.42888,1,CALIFORNIA
1,0,16305,Sacramento Street,Sacramento St & Laguna St,96.124,37.79057,-122.42888,1,CALIFORNIA
1,0,16303,Larkin Street,Sacramento St & Larkin St,96.124,37.79175,-122.4195,1,CALIFORNIA
1,0,16303,Sacramento Street,Sacramento St & Larkin St,96.124,37.79175,-122.4195,1,CALIFORNIA
1,0,16304,Leavenworth Street,Sacramento St & Leavenworth St,96.124,37.79221,-122.41587,1,CALIFORNIA
1,0,16304,Sacramento Street,Sacramento St & Leavenworth St,96.124,37.79221,-122.41587,1,CALIFORNIA
1,0,16307,Montgomery Street,Sacramento St & Montgomery St,96.124,37.79382,-122.4031,1,CALIFORNIA
1,0,16307,Sacramento Street,Sacramento St & Montgomery St,96.124,37.79382,-122.4031,1,CALIFORNIA
1,0,16309,Octavia Street,Sacramento St & Octavia St,96.124,37.79076,-122.42746,1,CALIFORNIA
1,0,16309,Sacramento Street,Sacramento St & Octavia St,96.124,37.79076,-122.42746,1,CALIFORNIA
1,0,16311,Polk Street,Sacramento St & Polk St,96.124,37.79155,-122.42118,1,CALIFORNIA
1,0,16311,Sacramento Street,Sacramento St & Polk St,96.124,37.79155,-122.42118,1,CALIFORNIA
1,0,16312,Powell Street,Sacramento St & Powell St,96.124,37.79305,-122.40926,1,CALIFORNIA
1,0,16312,Sacramento Street,Sacramento St & Powell St,96.124,37.79305,-122.40926,1,CALIFORNIA
1,0,16313,Presidio Avenue,Sacramento St & Presidio Ave,32.917,37.788175,-122.447057,1,CALIFORNIA
1,0,16313,Sacramento Street,Sacramento St & Presidio Ave,32.917,37.788175,-122.447057,1,CALIFORNIA
1,0,16314,Sacramento Street,Sacramento St & Sansome St,96.124,37.794055,-122.401452,1,CALIFORNIA
1,0,16314,Sansome Street,Sacramento St & Sansome St,96.124,37.794055,-122.401452,1,CALIFORNIA
1,0,16315,Sacramento Street,Sacramento St & Sproule Ln,96.124,37.79271,-122.4119,1,CALIFORNIA
1,0,16315,Sproule Lane,Sacramento St & Sproule Ln,96.124,37.79271,-122.4119,1,CALIFORNIA
1,0,16316,Sacramento Street,Sacramento St & Stockton St,96.124,37.79328,-122.40755,1,CALIFORNIA
1,0,16316,Stockton Street,Sacramento St & Stockton St,96.124,37.79328,-122.40755,1,CALIFORNIA
1,0,16317,Sacramento Street,Sacramento St & Van Ness Ave,96.124,37.79141,-122.42227,1,CALIFORNIA
1,0,16317,Van Ness Avenue,Sacramento St & Van Ness Ave,96.124,37.79141,-122.42227,1,CALIFORNIA
1,0,16319,Sacramento Street,Sacramento St & Webster St,96.124,37.79013,-122.43225,1,CALIFORNIA
1,0,16319,Webster Street,Sacramento St & Webster St,96.124,37.79013,-122.43225,1,CALIFORNIA
1,0,16486,California Street,Steiner St & California St,96.124,37.78884,-122.43561,1,CALIFORNIA
1,0,16486,Steiner Street,Steiner St & California St,96.124,37.78884,-122.43561,1,CALIFORNIA
1,1,13546,32nd Avenue,32nd Ave & California St,66.119,37.783419,-122.492442,1,CALIFORNIA
1,1,13546,California Street,32nd Ave & California St,66.119,37.783419,-122.492442,1,CALIFORNIA
1,1,13548,32nd Avenue,32nd Ave & Clement St,66.119,37.781995,-122.492335,1,CALIFORNIA
1,1,13548,Clement Street,32nd Ave & Clement St,66.119,37.781995,-122.492335,1,CALIFORNIA
1,1,13555,33rd Avenue,33rd Ave & Clement St,66.119,37.781537,-122.493354,1,CALIFORNIA
1,1,13555,Clement Street,33rd Ave & Clement St,66.119,37.781537,-122.493354,1,CALIFORNIA
1,1,13830,10th Avenue,California St & 10th Ave,66.119,37.784551,-122.468963,1,CALIFORNIA
1,1,13830,California Street,California St & 10th Ave,66.119,37.784551,-122.468963,1,CALIFORNIA
1,1,13832,12th Avenue,California St & 12th Ave,66.119,37.784454,-122.471103,1,CALIFORNIA
1,1,13832,California Street,California St & 12th Ave,66.119,37.784454,-122.471103,1,CALIFORNIA
1,1,13834,16th Avenue,California St & 16th Ave,66.119,37.784253,-122.475501,1,CALIFORNIA
1,1,13834,California Street,California St & 16th Ave,66.119,37.784253,-122.475501,1,CALIFORNIA
1,1,13836,19th Avenue,California St & 19th Ave,66.119,37.784109,-122.47871,1,CALIFORNIA
1,1,13836,California Street,California St & 19th Ave,66.119,37.784109,-122.47871,1,CALIFORNIA
1,1,13838,22nd Avenue,California St & 22nd Ave,66.119,37.783941,-122.481893,1,CALIFORNIA
1,1,13838,California Street,California St & 22nd Ave,66.119,37.783941,-122.481893,1,CALIFORNIA
1,1,13840,25th Avenue,California St & 25th Ave,66.119,37.783808,-122.485286,1,CALIFORNIA
1,1,13840,California Street,California St & 25th Ave,66.119,37.783808,-122.485286,1,CALIFORNIA
1,1,13842,28th Avenue,California St & 28th Ave,66.119,37.783658,-122.488456,1,CALIFORNIA
1,1,13842,California Street,California St & 28th Ave,66.119,37.783658,-122.488456,1,CALIFORNIA
1,1,13844,30th Avenue,California St & 30th Ave,66.119,37.783578,-122.490087,1,CALIFORNIA
1,1,13844,California Street,California St & 30th Ave,66.119,37.783578,-122.490087,1,CALIFORNIA
1,1,13823,4th Avenue,California St & 4th Ave,66.119,37.785275,-122.462177,1,CALIFORNIA
1,1,13823,California Street,California St & 4th Ave,66.119,37.785275,-122.462177,1,CALIFORNIA
1,1,13825,6th Avenue,California St & 6th Ave,66.119,37.784902,-122.464709,1,CALIFORNIA
1,1,13825,California Street,California St & 6th Ave,66.119,37.784902,-122.464709,1,CALIFORNIA
1,1,13827,8th Avenue,California St & 8th Ave,66.119,37.78463,-122.466825,1,CALIFORNIA
1,1,13827,California Street,California St & 8th Ave,66.119,37.78463,-122.466825,1,CALIFORNIA
1,1,13846,Arguello Boulevard,California St & Arguello Blvd,66.119,37.785659,-122.459036,1,CALIFORNIA
1,1,13846,California Street,California St & Arguello Blvd,66.119,37.785659,-122.459036,1,CALIFORNIA
1,1,13848,Baker Street,California St & Baker St,94.743,37.78762,-122.443384,1,CALIFORNIA
1,1,13848,California Street,California St & Baker St,94.743,37.78762,-122.443384,1,CALIFORNIA
1,1,13853,California Street,California St & Cherry St,66.119,37.785974,-122.456329,1,CALIFORNIA
1,1,13853,Cherry Street,California St & Cherry St,66.119,37.785974,-122.456329,1,CALIFORNIA
1,1,13859,California Street,California St & Divisadero St,94.743,37.787954,-122.440721,1,CALIFORNIA
1,1,13859,Divisadero Street,California St & Divisadero St,94.743,37.787954,-122.440721,1,CALIFORNIA
1,1,13876,California Street,California St & Laurel St,66.119,37.786801,-122.44998,1,CALIFORNIA
1,1,13876,Laurel Street,California St & Laurel St,66.119,37.786801,-122.44998,1,CALIFORNIA
1,1,13887,California Street,California St & Park Presidio Blvd,66.119,37.784365,-122.472764,1,CALIFORNIA
1,1,13887,Park Presidio Boulevard,California St & Park Presidio Blvd,66.119,37.784365,-122.472764,1,CALIFORNIA
1,1,13885,California Street,California St & Pierce St,94.743,37.788455,-122.436808,1,CALIFORNIA
1,1,13885,Pierce Street,California St & Pierce St,94.743,37.788455,-122.436808,1,CALIFORNIA
1,1,13893,California Street,California St & Presidio Ave,72.719,37.787212,-122.446931,1,CALIFORNIA
1,1,13893,Presidio Avenue,California St & Presidio Ave,72.719,37.787212,-122.446931,1,CALIFORNIA
1,1,13897,California Street,California St & Spruce St,66.119,37.786382,-122.45327,1,CALIFORNIA
1,1,13897,Spruce Street,California St & Spruce St,66.119,37.786382,-122.45327,1,CALIFORNIA
1,1,14015,Clay Street,Clay St & Drumm St,94.743,37.79532,-122.397473,1,CALIFORNIA
1,1,14015,Drumm Street,Clay St & Drumm St,94.743,37.79532,-122.397473,1,CALIFORNIA
1,1,14016,Clay Street,Clay St & Franklin St,94.743,37.791907,-122.424463,1,CALIFORNIA
1,1,14016,Franklin Street,Clay St & Franklin St,94.743,37.791907,-122.424463,1,CALIFORNIA
1,1,14017,Clay Street,Clay St & Front St,94.743,37.795116,-122.399101,1,CALIFORNIA
1,1,14017,Front Street,Clay St & Front St,94.743,37.795116,-122.399101,1,CALIFORNIA
1,1,14018,Clay Street,Clay St & Grant Ave,94.743,37.794263,-122.405971,1,CALIFORNIA
1,1,14018,Grant Avenue,Clay St & Grant Ave,94.743,37.794263,-122.405971,1,CALIFORNIA
1,1,14019,Clay Street,Clay St & Hyde St,94.743,37.792756,-122.417899,1,CALIFORNIA
1,1,14019,Hyde Street,Clay St & Hyde St,94.743,37.792756,-122.417899,1,CALIFORNIA
1,1,14020,Clay Street,Clay St & Jones St,94.743,37.793173,-122.414616,1,CALIFORNIA
1,1,14020,Jones Street,Clay St & Jones St,94.743,37.793173,-122.414616,1,CALIFORNIA
1,1,14021,Clay Street,Clay St & Kearny St,94.743,37.794477,-122.404411,1,CALIFORNIA
1,1,14021,Kearny Street,Clay St & Kearny St,94.743,37.794477,-122.404411,1,CALIFORNIA
1,1,14022,Clay Street,Clay St & Larkin St,94.743,37.792526,-122.419589,1,CALIFORNIA
1,1,14022,Larkin Street,Clay St & Larkin St,94.743,37.792526,-122.419589,1,CALIFORNIA
1,1,14023,Clay Street,Clay St & Leavenworth St,94.743,37.792959,-122.416304,1,CALIFORNIA
1,1,14023,Leavenworth Street,Clay St & Leavenworth St,94.743,37.792959,-122.416304,1,CALIFORNIA
1,1,14024,Clay Street,Clay St & Mason St,94.743,37.793653,-122.410823,1,CALIFORNIA
1,1,14024,Mason Street,Clay St & Mason St,94.743,37.793653,-122.410823,1,CALIFORNIA
1,1,14025,Clay Street,Clay St & Montgomery St,94.743,37.794682,-122.40277,1,CALIFORNIA
1,1,14025,Montgomery Street,Clay St & Montgomery St,94.743,37.794682,-122.40277,1,CALIFORNIA
1,1,14026,Clay Street,Clay St & Polk St,94.743,37.792357,-122.42101,1,CALIFORNIA
1,1,14026,Polk Street,Clay St & Polk St,94.743,37.792357,-122.42101,1,CALIFORNIA
1,1,14027,Clay Street,Clay St & Powell St,94.743,37.793826,-122.409591,1,CALIFORNIA
1,1,14027,Powell Street,Clay St & Powell St,94.743,37.793826,-122.409591,1,CALIFORNIA
1,1,14028,Clay Street,Clay St & Sansome St,94.743,37.794778,-122.401325,1,CALIFORNIA
1,1,14028,Sansome Street,Clay St & Sansome St,94.743,37.794778,-122.401325,1,CALIFORNIA
1,1,14029,Clay Street,Clay St & Stockton St,94.743,37.794082,-122.407561,1,CALIFORNIA
1,1,14029,Stockton Street,Clay St & Stockton St,94.743,37.794082,-122.407561,1,CALIFORNIA
1,1,14030,Clay Street,Clay St & Taylor St,94.743,37.793363,-122.412744,1,CALIFORNIA
1,1,14030,Taylor Street,Clay St & Taylor St,94.743,37.793363,-122.412744,1,CALIFORNIA
1,1,14031,Clay Street,Clay St & Van Ness Ave,94.743,37.792106,-122.422913,1,CALIFORNIA
1,1,14031,Van Ness Avenue,Clay St & Van Ness Ave,94.743,37.792106,-122.422913,1,CALIFORNIA
1,1,14277,33rd Avenue,Geary Blvd & 33rd Ave,66.119,37.779735,-122.493112,1,CALIFORNIA
1,1,14277,Geary Boulevard,Geary Blvd & 33rd Ave,66.119,37.779735,-122.493112,1,CALIFORNIA
1,1,14905,Gough Street,Gough St & Sacramento St,94.743,37.791041,-122.425771,1,CALIFORNIA
1,1,14905,Sacramento Street,Gough St & Sacramento St,94.743,37.791041,-122.425771,1,CALIFORNIA
1,1,16292,Buchanan Street,Sacramento St & Buchanan St,94.743,37.790194,-122.430855,1,CALIFORNIA
1,1,16292,Sacramento Street,Sacramento St & Buchanan St,94.743,37.790194,-122.430855,1,CALIFORNIA
1,1,16296,Fillmore Street,Sacramento St & Fillmore St,94.743,37.78981,-122.43382,1,CALIFORNIA
1,1,16296,Sacramento Street,Sacramento St & Fillmore St,94.743,37.78981,-122.43382,1,CALIFORNIA
1,1,16306,Laguna Street,Sacramento St & Laguna St,94.743,37.7904,-122.4293,1,CALIFORNIA
1,1,16306,Sacramento Street,Sacramento St & Laguna St,94.743,37.7904,-122.4293,1,CALIFORNIA
1,1,16310,Octavia Street,Sacramento St & Octavia St,94.743,37.79061,-122.4276,1,CALIFORNIA
1,1,16310,Sacramento Street,Sacramento St & Octavia St,94.743,37.79061,-122.4276,1,CALIFORNIA
1,1,16313,Presidio Avenue,Sacramento St & Presidio Ave,27.281,37.788175,-122.447057,1,CALIFORNIA
1,1,16313,Sacramento Street,Sacramento St & Presidio Ave,27.281,37.788175,-122.447057,1,CALIFORNIA
1,1,16320,Sacramento Street,Sacramento St & Webster St,94.743,37.789987,-122.4325,1,CALIFORNIA
1,1,16320,Webster Street,Sacramento St & Webster St,94.743,37.789987,-122.4325,1,CALIFORNIA
1,1,16489,Sacramento Street,Steiner St & Sacramento St,94.743,37.789329,-122.435556,1,CALIFORNIA
1,1,16489,Steiner Street,Steiner St & Sacramento St,94.743,37.789329,-122.435556,1,CALIFORNIA
12,0,13238,11th Street,11th St & Harrison St,59.345,37.770691,-122.412526,12,FOLSOM-PACIFIC
12,0,13238,Harrison Street,11th St & Harrison St,59.345,37.770691,-122.412526,12,FOLSOM-PACIFIC
12,0,13082,Broadway,Broadway & Columbus Ave,100.0,37.797831,-122.406345,12,FOLSOM-PACIFIC
12,0,13082,Columbus Avenue,Broadway & Columbus Ave,100.0,37.797831,-122.406345,12,FOLSOM-PACIFIC
12,0,13084,Broadway,Broadway & Montgomery St,100.0,37.798134,-122.40396,12,FOLSOM-PACIFIC
12,0,13084,Montgomery Street,Broadway & Montgomery St,100.0,37.798134,-122.40396,12,FOLSOM-PACIFIC
12,0,17862,Broadway,Broadway & Sansome St,100.0,37.798392,-122.402343,12,FOLSOM-PACIFIC
12,0,17862,Sansome Street,Broadway & Sansome St,100.0,37.798392,-122.402343,12,FOLSOM-PACIFIC
12,0,13087,Broadway,Broadway & Stockton St,100.0,37.797591,-122.408294,12,FOLSOM-PACIFIC
12,0,13087,Stockton Street,Broadway & Stockton St,100.0,37.797591,-122.408294,12,FOLSOM-PACIFIC
12,0,13931,Cesar Chavez Street,Cesar Chavez St & Folsom St,59.345,37.74834,-122.41398,12,FOLSOM-PACIFIC
12,0,13931,Folsom Street,Cesar Chavez St & Folsom St,59.345,37.74834,-122.41398,12,FOLSOM-PACIFIC
12,0,13935,Cesar Chavez Street,Cesar Chavez St & Mission St,59.345,37.748234,-122.418369,12,FOLSOM-PACIFIC
12,0,13935,Mission Street,Cesar Chavez St & Mission St,59.345,37.748234,-122.418369,12,FOLSOM-PACIFIC
12,0,13936,Cesar Chavez Street,Cesar Chavez St & South Van Ness Ave,59.345,37.748305,-122.415756,12,FOLSOM-PACIFIC
12,0,13936,Van Ness Avenue,Cesar Chavez St & South Van Ness Ave,59.345,37.748305,-122.415756,12,FOLSOM-PACIFIC
12,0,18154,Clay Street,Clay St & Davis St,100.0,37.795276,-122.397851,12,FOLSOM-PACIFIC
12,0,18154,Davis Street,Clay St & Davis St,100.0,37.795276,-122.397851,12,FOLSOM-PACIFIC
12,0,14017,Clay Street,Clay St & Front St,100.0,37.795116,-122.399101,12,FOLSOM-PACIFIC
12,0,14017,Front Street,Clay St & Front St,100.0,37.795116,-122.399101,12,FOLSOM-PACIFIC
12,0,14028,Clay Street,Clay St & Sansome St,100.0,37.794778,-122.401325,12,FOLSOM-PACIFIC
12,0,14028,Sansome Street,Clay St & Sansome St,100.0,37.794778,-122.401325,12,FOLSOM-PACIFIC
12,0,17993,Essex Street,Essex St & Folsom St,59.345,37.786228,-122.395564,12,FOLSOM-PACIFIC
12,0,17993,Folsom Street,Essex St & Folsom St,59.345,37.786228,-122.395564,12,FOLSOM-PACIFIC
12,0,14665,11th Street,Folsom St & 11th St,59.345,37.771833,-122.41413,12,FOLSOM-PACIFIC
12,0,14665,Folsom Street,Folsom St & 11th St,59.345,37.771833,-122.41413,12,FOLSOM-PACIFIC
12,0,14666,14th Street,Folsom St & 14th St,59.345,37.768461,-122.415667,12,FOLSOM-PACIFIC
12,0,14666,Folsom Street,Folsom St & 14th St,59.345,37.768461,-122.415667,12,FOLSOM-PACIFIC
12,0,14669,16th Street,Folsom St & 16th St,59.345,37.765231,-122.415417,12,FOLSOM-PACIFIC
12,0,14669,Folsom Street,Folsom St & 16th St,59.345,37.765231,-122.415417,12,FOLSOM-PACIFIC
12,0,14672,18th Street,Folsom St & 18th St,59.345,37.761858,-122.415086,12,FOLSOM-PACIFIC
12,0,14672,Folsom Street,Folsom St & 18th St,59.345,37.761858,-122.415086,12,FOLSOM-PACIFIC
12,0,17732,20st,Folsom St & 20st,59.345,37.758762,-122.414789,12,FOLSOM-PACIFIC
12,0,17732,Folsom Street,Folsom St & 20st,59.345,37.758762,-122.414789,12,FOLSOM-PACIFIC
12,0,14676,22nd Street,Folsom St & 22nd St,59.345,37.75546,-122.414481,12,FOLSOM-PACIFIC
12,0,14676,Folsom Street,Folsom St & 22nd St,59.345,37.75546,-122.414481,12,FOLSOM-PACIFIC
12,0,17312,24th Street,Folsom St & 24th St,59.345,37.752444,-122.414128,12,FOLSOM-PACIFIC
12,0,17312,Folsom Street,Folsom St & 24th St,59.345,37.752444,-122.414128,12,FOLSOM-PACIFIC
12,0,14680,25th Street,Folsom St & 25th St,59.345,37.750999,-122.414048,12,FOLSOM-PACIFIC
12,0,14680,Folsom Street,Folsom St & 25th St,59.345,37.750999,-122.414048,12,FOLSOM-PACIFIC
12,0,18002,Beale Street,Folsom St & Beale St,59.345,37.788404,-122.393259,12,FOLSOM-PACIFIC
12,0,18002,Folsom Street,Folsom St & Beale St,59.345,37.788404,-122.393259,12,FOLSOM-PACIFIC
12,0,14966,2nd Street,Harrison St & 2nd St,59.345,37.784193,-122.395451,12,FOLSOM-PACIFIC
12,0,14966,Harrison Street,Harrison St & 2nd St,59.345,37.784193,-122.395451,12,FOLSOM-PACIFIC
12,0,14967,3rd Street,Harrison St & 3rd St,59.345,37.782436,-122.397676,12,FOLSOM-PACIFIC
12,0,14967,Harrison Street,Harrison St & 3rd St,59.345,37.782436,-122.397676,12,FOLSOM-PACIFIC
12,0,14968,4th Street,Harrison St & 4th St,59.345,37.780671,-122.399913,12,FOLSOM-PACIFIC
12,0,14968,Harrison Street,Harrison St & 4th St,59.345,37.780671,-122.399913,12,FOLSOM-PACIFIC
12,0,14969,5th Street,Harrison St & 5th St,59.345,37.778914,-122.402137,12,FOLSOM-PACIFIC
12,0,14969,Harrison Street,Harrison St & 5th St,59.345,37.778914,-122.402137,12,FOLSOM-PACIFIC
12,0,14970,6th Street,Harrison St & 6th St,59.345,37.777148,-122.404362,12,FOLSOM-PACIFIC
12,0,14970,Harrison Street,Harrison St & 6th St,59.345,37.777148,-122.404362,12,FOLSOM-PACIFIC
12,0,14971,7th Street,Harrison St & 7th St,59.345,37.775498,-122.406438,12,FOLSOM-PACIFIC
12,0,14971,Harrison Street,Harrison St & 7th St,59.345,37.775498,-122.406438,12,FOLSOM-PACIFIC
12,0,14972,8th Street,Harrison St & 8th St,59.345,37.773866,-122.408513,12,FOLSOM-PACIFIC
12,0,14972,Harrison Street,Harrison St & 8th St,59.345,37.773866,-122.408513,12,FOLSOM-PACIFIC
12,0,14973,9th Street,Harrison St & 9th St,59.345,37.772403,-122.410371,12,FOLSOM-PACIFIC
12,0,14973,Harrison Street,Harrison St & 9th St,59.345,37.772403,-122.410371,12,FOLSOM-PACIFIC
12,0,15165,Jackson Street,Jackson St & Van Ness Ave,100.0,37.793999,-122.422867,12,FOLSOM-PACIFIC
12,0,15165,Van Ness Avenue,Jackson St & Van Ness Ave,100.0,37.793999,-122.422867,12,FOLSOM-PACIFIC
12,0,15334,Howard Street,Main St & Howard St,40.655,37.791116,-122.393956,12,FOLSOM-PACIFIC
12,0,15334,Main Street,Main St & Howard St,40.655,37.791116,-122.393956,12,FOLSOM-PACIFIC
12,0,15839,Hyde Street,Pacific Ave & Hyde St,100.0,37.795381,-122.418395,12,FOLSOM-PACIFIC
12,0,15839,Pacific Avenue,Pacific Ave & Hyde St,100.0,37.795381,-122.418395,12,FOLSOM-PACIFIC
12,0,15841,Jones Street,Pacific Ave & Jones St,100.0,37.795791,-122.415105,12,FOLSOM-PACIFIC
12,0,15841,Pacific Avenue,Pacific Ave & Jones St,100.0,37.795791,-122.415105,12,FOLSOM-PACIFIC
12,0,15844,Larkin Street,Pacific Ave & Larkin St,100.0,37.795149,-122.420035,12,FOLSOM-PACIFIC
12,0,15844,Pacific Avenue,Pacific Ave & Larkin St,100.0,37.795149,-122.420035,12,FOLSOM-PACIFIC
12,0,15846,Leavenworth Street,Pacific Ave & Leavenworth St,100.0,37.795586,-122.416744,12,FOLSOM-PACIFIC
