route_id,route_short_name,route_long_name,route_type,route_type_label,aggregation,street,street_share_pct,street_length_m
52,52,EXCELSIOR,3,bus,scheduled,Dublin Street,0.603,40.4
52,52,EXCELSIOR,3,bus,scheduled,[UNNAMED ROAD],0.331,22.5
54,54,FELTON,3,bus,scheduled,Geneva Avenue,10.672,1734.7
54,54,FELTON,3,bus,scheduled,Moscow Street,7.615,1241.5
54,54,FELTON,3,bus,scheduled,Plymouth Avenue,5.872,957.3
54,54,FELTON,3,bus,scheduled,3rd Street,5.094,841.0
54,54,FELTON,3,bus,scheduled,Hudson Avenue,5.061,980.4
54,54,FELTON,3,bus,scheduled,Felton Street,5.046,822.7
54,54,FELTON,3,bus,scheduled,Revere Avenue,4.61,750.0
54,54,FELTON,3,bus,scheduled,Alemany Boulevard,4.203,696.2
54,54,FELTON,3,bus,scheduled,Van Dyke Avenue,3.834,622.4
54,54,FELTON,3,bus,scheduled,Bacon Street,3.808,621.5
54,54,FELTON,3,bus,scheduled,Sagamore Street,3.487,568.4
54,54,FELTON,3,bus,scheduled,University Street,3.434,561.0
54,54,FELTON,3,bus,scheduled,Ingalls Street,2.905,497.0
54,54,FELTON,3,bus,scheduled,Woolsey Street,2.806,456.1
54,54,FELTON,3,bus,scheduled,La Salle Avenue,2.079,402.8
54,54,FELTON,3,bus,scheduled,Topeka Avenue,2.068,337.6
54,54,FELTON,3,bus,scheduled,Phelps Street,1.989,322.4
54,54,FELTON,3,bus,scheduled,Grafton Avenue,1.927,314.1
54,54,FELTON,3,bus,scheduled,Holyoke Street,1.743,284.2
54,54,FELTON,3,bus,scheduled,Northridge Road,1.53,296.4
54,54,FELTON,3,bus,scheduled,Williams Avenue,1.515,247.6
54,54,FELTON,3,bus,scheduled,[UNNAMED ROAD],1.494,272.9
54,54,FELTON,3,bus,scheduled,Bridgeview Drive,1.475,240.0
54,54,FELTON,3,bus,scheduled,Saint Charles Avenue,1.324,185.0
54,54,FELTON,3,bus,scheduled,Prague Street,1.246,201.8
54,54,FELTON,3,bus,scheduled,Kiska Road,1.216,235.6
54,54,FELTON,3,bus,scheduled,Avalon Avenue,1.193,194.4
54,54,FELTON,3,bus,scheduled,Cashmere Street,1.138,220.4
54,54,FELTON,3,bus,scheduled,Howth Street,1.06,148.0
54,54,FELTON,3,bus,scheduled,Reddy Street,1.014,165.0
54,54,FELTON,3,bus,scheduled,Persia Avenue,1.009,164.5
54,54,FELTON,3,bus,scheduled,Russia Avenue,1.009,164.5
54,54,FELTON,3,bus,scheduled,Mount Vernon Avenue,0.783,135.1
54,54,FELTON,3,bus,scheduled,Vesta Street,0.777,127.6
54,54,FELTON,3,bus,scheduled,Louisburg Street,0.737,143.6
54,54,FELTON,3,bus,scheduled,Junipero Serra Boulevard,0.698,136.0
54,54,FELTON,3,bus,scheduled,Thornton Avenue,0.568,89.9
54,54,FELTON,3,bus,scheduled,Kirkwood Avenue,0.51,98.8
54,54,FELTON,3,bus,scheduled,Newhall Street,0.437,61.7
54,54,FELTON,3,bus,scheduled,John Daly Boulevard,0.349,68.0
54,54,FELTON,3,bus,scheduled,Earl Street,0.235,45.6
54,54,FELTON,3,bus,scheduled,John F Foran Freeway,0.233,45.3
54,54,FELTON,3,bus,scheduled,Jerrold Avenue,0.196,38.0
54,54,FELTON,3,bus,scheduled,Girard Street,0.002,0.2
55,55,DOGPATCH,3,bus,scheduled,16th Street,46.796,2116.9
55,55,DOGPATCH,3,bus,scheduled,Connecticut Street,16.098,720.0
55,55,DOGPATCH,3,bus,scheduled,20th Street,8.535,384.2
55,55,DOGPATCH,3,bus,scheduled,22nd Street,8.513,375.3
55,55,DOGPATCH,3,bus,scheduled,Pennsylvania Avenue,6.372,285.0
55,55,DOGPATCH,3,bus,scheduled,15th Street,3.803,193.6
55,55,DOGPATCH,3,bus,scheduled,3rd Street,3.593,143.5
55,55,DOGPATCH,3,bus,scheduled,Tennessee Street,2.779,141.5
55,55,DOGPATCH,3,bus,scheduled,Guerrero Street,1.755,89.4
55,55,DOGPATCH,3,bus,scheduled,Mission Street,1.755,89.4
56,56,RUTLAND,3,bus,scheduled,Visitacion Avenue,16.91,888.0
56,56,RUTLAND,3,bus,scheduled,Mansell Street,12.321,711.5
56,56,RUTLAND,3,bus,scheduled,Blanken Avenue,11.805,628.2
56,56,RUTLAND,3,bus,scheduled,Wilde Avenue,8.473,364.2
56,56,RUTLAND,3,bus,scheduled,San Bruno Avenue,7.544,324.7
56,56,RUTLAND,3,bus,scheduled,Rutland Street,7.461,360.5
56,56,RUTLAND,3,bus,scheduled,Raymond Avenue,7.06,303.5
56,56,RUTLAND,3,bus,scheduled,Sunnydale Avenue,5.904,340.9
56,56,RUTLAND,3,bus,scheduled,Executive Park Boulevard,4.169,222.0
56,56,RUTLAND,3,bus,scheduled,Leland Avenue,3.08,177.9
56,56,RUTLAND,3,bus,scheduled,Bayshore Boulevard,2.835,157.4
56,56,RUTLAND,3,bus,scheduled,Sawyer Street,2.471,106.2
56,56,RUTLAND,3,bus,scheduled,Thomas Mellon Circle,2.456,134.3
56,56,RUTLAND,3,bus,scheduled,Tioga Avenue,2.295,98.6
56,56,RUTLAND,3,bus,scheduled,Alana Way,1.694,83.6
56,56,RUTLAND,3,bus,scheduled,Mrs. Jackson Way,1.668,96.4
56,56,RUTLAND,3,bus,scheduled,Delta Street,0.883,37.9
56,56,RUTLAND,3,bus,scheduled,[UNNAMED ROAD],0.72,32.8
56,56,RUTLAND,3,bus,scheduled,Arleta Avenue,0.252,11.1
57,57,PARKMERCED,3,bus,scheduled,Font Boulevard,16.662,1327.5
57,57,PARKMERCED,3,bus,scheduled,West Portal Avenue,8.402,667.5
57,57,PARKMERCED,3,bus,scheduled,20th Avenue,8.37,667.5
57,57,PARKMERCED,3,bus,scheduled,Buckingham Way,8.281,660.0
57,57,PARKMERCED,3,bus,scheduled,Junipero Serra Boulevard,7.937,630.0
57,57,PARKMERCED,3,bus,scheduled,[UNNAMED ROAD],6.924,571.1
57,57,PARKMERCED,3,bus,scheduled,Winston Drive,6.687,532.5
57,57,PARKMERCED,3,bus,scheduled,Brotherhood Way,6.299,502.5
57,57,PARKMERCED,3,bus,scheduled,Lake Merced Boulevard,4.417,352.5
57,57,PARKMERCED,3,bus,scheduled,Alemany Boulevard,4.34,345.0
57,57,PARKMERCED,3,bus,scheduled,Eucalyptus Drive,4.052,322.5
57,57,PARKMERCED,3,bus,scheduled,John Daly Boulevard,3.91,322.5
57,57,PARKMERCED,3,bus,scheduled,Chumasero Drive,3.199,255.0
57,57,PARKMERCED,3,bus,scheduled,Juan Bautista Circle,2.812,225.0
57,57,PARKMERCED,3,bus,scheduled,Arch Street,1.417,112.5
57,57,PARKMERCED,3,bus,scheduled,Wawona Street,1.294,97.5
57,57,PARKMERCED,3,bus,scheduled,Portola Drive,1.241,105.0
57,57,PARKMERCED,3,bus,scheduled,De Long Street,1.064,90.0
57,57,PARKMERCED,3,bus,scheduled,Vicente Street,0.597,45.0
57,57,PARKMERCED,3,bus,scheduled,Ulloa Street,0.589,46.0
57,57,PARKMERCED,3,bus,scheduled,Ocean Avenue,0.565,45.0
57,57,PARKMERCED,3,bus,scheduled,John F Foran Freeway,0.498,37.5
57,57,PARKMERCED,3,bus,scheduled,15th Avenue,0.443,37.5
58,58,LAKE MERCED,3,bus,scheduled,Lake Merced Boulevard,15.297,1845.0
58,58,LAKE MERCED,3,bus,scheduled,John Muir Drive,15.173,1830.0
58,58,LAKE MERCED,3,bus,scheduled,Skyline Boulevard,14.136,1695.0
58,58,LAKE MERCED,3,bus,scheduled,Brotherhood Way,13.432,1620.0
58,58,LAKE MERCED,3,bus,scheduled,Winston Drive,7.481,900.0
58,58,LAKE MERCED,3,bus,scheduled,John Daly Boulevard,7.112,870.0
58,58,LAKE MERCED,3,bus,scheduled,[UNNAMED ROAD],6.366,780.0
58,58,LAKE MERCED,3,bus,scheduled,Sunset Boulevard,3.733,457.5
58,58,LAKE MERCED,3,bus,scheduled,Alemany Boulevard,2.867,345.0
58,58,LAKE MERCED,3,bus,scheduled,Zoo Road,2.125,270.0
58,58,LAKE MERCED,3,bus,scheduled,Mission Street,2.019,247.6
58,58,LAKE MERCED,3,bus,scheduled,Junipero Serra Boulevard,1.891,225.0
58,58,LAKE MERCED,3,bus,scheduled,Sloat Boulevard,1.71,210.0
58,58,LAKE MERCED,3,bus,scheduled,De Long Street,1.551,187.5
58,58,LAKE MERCED,3,bus,scheduled,Arch Street,0.936,112.5
58,58,LAKE MERCED,3,bus,scheduled,San Jose Avenue,0.719,82.5
58,58,LAKE MERCED,3,bus,scheduled,20th Avenue,0.708,90.0
58,58,LAKE MERCED,3,bus,scheduled,19th Avenue,0.604,69.3
58,58,LAKE MERCED,3,bus,scheduled,Flournoy Street,0.457,52.5
58,58,LAKE MERCED,3,bus,scheduled,Lakeshore Drive,0.457,52.5
58,58,LAKE MERCED,3,bus,scheduled,36th Avenue,0.354,45.0
58,58,LAKE MERCED,3,bus,scheduled,John F Foran Freeway,0.327,37.5
58,58,LAKE MERCED,3,bus,scheduled,Buckingham Way,0.295,37.5
58,58,LAKE MERCED,3,bus,scheduled,Hillcrest Drive,0.19,22.5
58,58,LAKE MERCED,3,bus,scheduled,Yorba Street,0.059,7.5
5R,5R,FULTON RAPID,3,bus,scheduled,Fulton Street,51.256,5578.8
5R,5R,FULTON RAPID,3,bus,scheduled,McAllister Street,26.525,2899.3
5R,5R,FULTON RAPID,3,bus,scheduled,Market Street,15.775,1682.9
5R,5R,FULTON RAPID,3,bus,scheduled,La Playa Street,2.148,233.3
5R,5R,FULTON RAPID,3,bus,scheduled,Beale Street,1.655,161.2
5R,5R,FULTON RAPID,3,bus,scheduled,Fremont Street,1.203,134.0
5R,5R,FULTON RAPID,3,bus,scheduled,Central Avenue,0.938,102.5
5R,5R,FULTON RAPID,3,bus,scheduled,[UNNAMED ROAD],0.361,38.5
5R,5R,FULTON RAPID,3,bus,scheduled,Cabrillo Street,0.139,14.6
6,6,HAYES-PARNASSUS,3,bus,scheduled,Hayes Street,27.866,2108.4
6,6,HAYES-PARNASSUS,3,bus,scheduled,Parnassus Avenue,16.509,1273.4
6,6,HAYES-PARNASSUS,3,bus,scheduled,9th Avenue,13.098,1010.1
6,6,HAYES-PARNASSUS,3,bus,scheduled,Masonic Avenue,9.041,702.6
6,6,HAYES-PARNASSUS,3,bus,scheduled,10th Avenue,5.309,409.6
6,6,HAYES-PARNASSUS,3,bus,scheduled,Quintara Street,4.765,367.4
6,6,HAYES-PARNASSUS,3,bus,scheduled,Judah Street,4.746,366.0
6,6,HAYES-PARNASSUS,3,bus,scheduled,Grove Street,4.518,355.1
6,6,HAYES-PARNASSUS,3,bus,scheduled,Frederick Street,3.705,285.8
6,6,HAYES-PARNASSUS,3,bus,scheduled,Clayton Street,2.658,205.0
6,6,HAYES-PARNASSUS,3,bus,scheduled,McAllister Street,1.757,137.9
6,6,HAYES-PARNASSUS,3,bus,scheduled,Hyde Street,1.482,115.6
6,6,HAYES-PARNASSUS,3,bus,scheduled,Dr. Carlton B. Goodlett Place,1.285,101.3
6,6,HAYES-PARNASSUS,3,bus,scheduled,Ortega Street,1.145,88.1
6,6,HAYES-PARNASSUS,3,bus,scheduled,Market Street,0.98,72.1
6,6,HAYES-PARNASSUS,3,bus,scheduled,Laguna Street,0.645,50.7
6,6,HAYES-PARNASSUS,3,bus,scheduled,[UNNAMED ROAD],0.49,36.1
66,66,QUINTARA,3,bus,scheduled,Quintara Street,27.86,1369.3
66,66,QUINTARA,3,bus,scheduled,30th Avenue,19.055,934.7
66,66,QUINTARA,3,bus,scheduled,16th Avenue,16.569,823.2
66,66,QUINTARA,3,bus,scheduled,Lawton Street,15.237,749.8
66,66,QUINTARA,3,bus,scheduled,15th Avenue,6.44,309.0
66,66,QUINTARA,3,bus,scheduled,8th Avenue,4.15,209.0
66,66,QUINTARA,3,bus,scheduled,9th Avenue,4.084,195.9
66,66,QUINTARA,3,bus,scheduled,29th Avenue,1.91,96.5
66,66,QUINTARA,3,bus,scheduled,Noriega Street,1.728,82.9
66,66,QUINTARA,3,bus,scheduled,Ulloa Street,1.029,52.0
66,66,QUINTARA,3,bus,scheduled,Judah Street,0.996,50.1
66,66,QUINTARA,3,bus,scheduled,Vicente Street,0.882,44.5
66,66,QUINTARA,3,bus,scheduled,17th Avenue,0.036,1.2
66,66,QUINTARA,3,bus,scheduled,Santiago Street,0.025,0.8
67,67,BERNAL HEIGHTS,3,bus,scheduled,Folsom Street,39.636,1560.0
67,67,BERNAL HEIGHTS,3,bus,scheduled,24th Street,8.142,286.9
67,67,BERNAL HEIGHTS,3,bus,scheduled,Alemany Boulevard,7.618,397.5
67,67,BERNAL HEIGHTS,3,bus,scheduled,Cortland Avenue,5.491,210.0
67,67,BERNAL HEIGHTS,3,bus,scheduled,Ellsworth Street,5.44,283.8
67,67,BERNAL HEIGHTS,3,bus,scheduled,Crescent Avenue,4.719,202.5
67,67,BERNAL HEIGHTS,3,bus,scheduled,Bernal Heights Boulevard,4.641,187.5
67,67,BERNAL HEIGHTS,3,bus,scheduled,Nevada Street,4.563,172.5
67,67,BERNAL HEIGHTS,3,bus,scheduled,Ripley Street,4.224,127.5
67,67,BERNAL HEIGHTS,3,bus,scheduled,Bradford Street,4.027,150.0
67,67,BERNAL HEIGHTS,3,bus,scheduled,Mission Street,3.45,180.0
67,67,BERNAL HEIGHTS,3,bus,scheduled,Van Ness Avenue,3.45,180.0
67,67,BERNAL HEIGHTS,3,bus,scheduled,26th Street,1.869,97.5
67,67,BERNAL HEIGHTS,3,bus,scheduled,Alabama Street,1.739,52.5
67,67,BERNAL HEIGHTS,3,bus,scheduled,Esmeralda Avenue,0.994,30.0
7,7,HAIGHT-NORIEGA,3,bus,scheduled,Market Street,23.233,2992.4
7,7,HAIGHT-NORIEGA,3,bus,scheduled,Haight Street,21.777,2805.0
7,7,HAIGHT-NORIEGA,3,bus,scheduled,Noriega Street,18.633,2400.1
7,7,HAIGHT-NORIEGA,3,bus,scheduled,Lincoln Way,15.955,2055.1
7,7,HAIGHT-NORIEGA,3,bus,scheduled,23rd Avenue,4.835,623.5
7,7,HAIGHT-NORIEGA,3,bus,scheduled,22nd Avenue,4.83,621.5
7,7,HAIGHT-NORIEGA,3,bus,scheduled,Frederick Street,3.377,435.0
7,7,HAIGHT-NORIEGA,3,bus,scheduled,Stanyan Street,2.446,315.0
7,7,HAIGHT-NORIEGA,3,bus,scheduled,Fremont Street,1.107,142.7
7,7,HAIGHT-NORIEGA,3,bus,scheduled,Beale Street,1.106,142.3
7,7,HAIGHT-NORIEGA,3,bus,scheduled,Great Highway,0.816,105.2
7,7,HAIGHT-NORIEGA,3,bus,scheduled,47th Avenue,0.815,104.8
7,7,HAIGHT-NORIEGA,3,bus,scheduled,Ortega Street,0.619,79.6
7,7,HAIGHT-NORIEGA,3,bus,scheduled,[UNNAMED ROAD],0.336,43.2
7,7,HAIGHT-NORIEGA,3,bus,scheduled,Gough Street,0.116,15.0
714,714,BART EARLY BIRD,3,bus,scheduled,Mission Street,54.395,7330.0
714,714,BART EARLY BIRD,3,bus,scheduled,John F Foran Freeway,14.428,1960.0
714,714,BART EARLY BIRD,3,bus,scheduled,San Jose Avenue,14.15,1895.0
714,714,BART EARLY BIRD,3,bus,scheduled,Bosworth Street,5.233,705.0
714,714,BART EARLY BIRD,3,bus,scheduled,Circular Avenue,2.227,300.0
714,714,BART EARLY BIRD,3,bus,scheduled,John Daly Boulevard,1.87,250.0
714,714,BART EARLY BIRD,3,bus,scheduled,Monterey Boulevard,1.781,240.0
714,714,BART EARLY BIRD,3,bus,scheduled,[UNNAMED ROAD],1.369,184.5
714,714,BART EARLY BIRD,3,bus,scheduled,Otis Street,0.981,130.0
714,714,BART EARLY BIRD,3,bus,scheduled,Diamond Street,0.779,105.0
714,714,BART EARLY BIRD,3,bus,scheduled,Baden Street,0.668,90.0
714,714,BART EARLY BIRD,3,bus,scheduled,Beale Street,0.589,80.0
714,714,BART EARLY BIRD,3,bus,scheduled,Geneva Avenue,0.589,80.0
714,714,BART EARLY BIRD,3,bus,scheduled,De Long Street,0.49,65.0
714,714,BART EARLY BIRD,3,bus,scheduled,Fremont Street,0.302,40.0
714,714,BART EARLY BIRD,3,bus,scheduled,Junipero Serra Boulevard,0.074,10.0
714,714,BART EARLY BIRD,3,bus,scheduled,Hillcrest Drive,0.038,5.0
714,714,BART EARLY BIRD,3,bus,scheduled,Natoma Street,0.038,5.0
8,8,BAYSHORE,3,bus,scheduled,Geneva Avenue,21.419,3939.1
8,8,BAYSHORE,3,bus,scheduled,James Lick Freeway,19.922,3677.2
8,8,BAYSHORE,3,bus,scheduled,San Bruno Avenue,14.001,2576.0
8,8,BAYSHORE,3,bus,scheduled,Visitacion Avenue,4.668,860.1
8,8,BAYSHORE,3,bus,scheduled,Stockton Street,4.204,773.0
8,8,BAYSHORE,3,bus,scheduled,Powell Street,3.225,591.2
8,8,BAYSHORE,3,bus,scheduled,Kearny Street,3.179,577.6
8,8,BAYSHORE,3,bus,scheduled,Bryant Street,3.035,551.1
8,8,BAYSHORE,3,bus,scheduled,I 80,2.975,546.9
8,8,BAYSHORE,3,bus,scheduled,3rd Street,2.744,498.3
8,8,BAYSHORE,3,bus,scheduled,Schwerin Street,2.69,494.4
8,8,BAYSHORE,3,bus,scheduled,Columbus Avenue,2.597,473.4
8,8,BAYSHORE,3,bus,scheduled,Harrison Street,2.299,430.0
8,8,BAYSHORE,3,bus,scheduled,4th Street,2.1,392.9
8,8,BAYSHORE,3,bus,scheduled,Route 80,2.06,380.8
8,8,BAYSHORE,3,bus,scheduled,Sunnydale Avenue,1.408,260.8
8,8,BAYSHORE,3,bus,scheduled,[UNNAMED ROAD],1.397,256.3
8,8,BAYSHORE,3,bus,scheduled,Bayshore Boulevard,1.386,254.7
8,8,BAYSHORE,3,bus,scheduled,Bay Street,1.206,218.9
8,8,BAYSHORE,3,bus,scheduled,North Point Street,1.11,207.6
8,8,BAYSHORE,3,bus,scheduled,Rey Street,0.54,98.1
8,8,BAYSHORE,3,bus,scheduled,Mrs. Jackson Way,0.479,89.2
8,8,BAYSHORE,3,bus,scheduled,Ocean Avenue,0.396,74.1
8,8,BAYSHORE,3,bus,scheduled,Alemany Boulevard,0.385,68.6
8,8,BAYSHORE,3,bus,scheduled,Frida Kahlo Way,0.208,37.7
8,8,BAYSHORE,3,bus,scheduled,Arleta Avenue,0.121,22.4
8,8,BAYSHORE,3,bus,scheduled,7th Street,0.083,15.1
8,8,BAYSHORE,3,bus,scheduled,Filbert Street,0.082,14.9
8,8,BAYSHORE,3,bus,scheduled,Harold Avenue,0.04,7.4
8,8,BAYSHORE,3,bus,scheduled,Silliman Street,0.04,7.4
8,8,BAYSHORE,3,bus,scheduled,Onondaga Avenue,0.002,0.1
8,8,BAYSHORE,3,bus,scheduled,Market Street,0.001,0.0
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,James Lick Freeway,30.057,3722.8
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,San Bruno Avenue,20.681,2557.3
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Bayshore Boulevard,7.253,897.2
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Stockton Street,5.81,724.3
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Kearny Street,4.464,548.5
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,I 80,4.331,535.4
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Bryant Street,4.245,521.0
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,3rd Street,3.729,457.7
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Harrison Street,3.703,461.6
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,4th Street,3.32,413.9
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Route 80,3.184,394.6
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Geneva Avenue,2.669,328.1
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,MacDonald Avenue,2.426,302.4
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,[UNNAMED ROAD],1.652,203.6
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Broadway,1.213,151.2
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Alemany Boulevard,0.516,63.4
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Schwerin Street,0.383,47.8
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Arleta Avenue,0.242,30.0
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,Silliman Street,0.064,8.0
8AX,8AX,BAYSHORE A EXPRESS,3,bus,scheduled,7th Street,0.057,7.0
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Geneva Avenue,21.307,3950.9
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,James Lick Freeway,18.656,3476.9
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Southern Embarcadero Freeway,10.396,1911.6
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Bayshore Boulevard,6.38,1182.9
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Visitacion Avenue,4.709,874.5
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Stockton Street,4.467,834.4
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,[UNNAMED ROAD],4.405,811.7
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Powell Street,3.208,595.1
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Kearny Street,2.928,538.7
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Schwerin Street,2.669,495.0
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Columbus Avenue,2.523,466.4
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Harrison Street,2.491,465.3
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,3rd Street,2.466,453.5
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,4th Street,2.276,425.2
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Bryant Street,2.125,390.7
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Sunnydale Avenue,1.473,274.5
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,I 80,1.331,248.7
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Route 80,1.331,248.7
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,North Point Street,1.203,224.7
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Bay Street,1.062,195.3
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,6th Street,0.797,146.5
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Mrs. Jackson Way,0.515,96.3
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Rey Street,0.455,83.7
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Ocean Avenue,0.43,80.2
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Frida Kahlo Way,0.19,34.9
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Filbert Street,0.086,16.0
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,B Street,0.076,14.0
8BX,8BX,BAYSHORE B EXPRESS,3,bus,scheduled,Harold Avenue,0.043,8.0
9,9,SAN BRUNO,3,bus,scheduled,San Bruno Avenue,22.119,2458.2
9,9,SAN BRUNO,3,bus,scheduled,Bayshore Boulevard,19.764,2219.2
9,9,SAN BRUNO,3,bus,scheduled,Potrero Avenue,19.515,2179.1
9,9,SAN BRUNO,3,bus,scheduled,Market Street,10.84,1552.7
9,9,SAN BRUNO,3,bus,scheduled,11th Street,9.303,1022.3
9,9,SAN BRUNO,3,bus,scheduled,Geneva Avenue,4.062,580.2
9,9,SAN BRUNO,3,bus,scheduled,Sunnydale Avenue,3.201,436.5
9,9,SAN BRUNO,3,bus,scheduled,[UNNAMED ROAD],2.535,301.3
9,9,SAN BRUNO,3,bus,scheduled,Division Street,2.348,262.1
9,9,SAN BRUNO,3,bus,scheduled,Schwerin Street,1.849,264.1
9,9,SAN BRUNO,3,bus,scheduled,Brookdale Avenue,1.457,208.1
9,9,SAN BRUNO,3,bus,scheduled,Silver Avenue,0.939,104.8
9,9,SAN BRUNO,3,bus,scheduled,Talbert Street,0.483,44.5
9,9,SAN BRUNO,3,bus,scheduled,Visitacion Avenue,0.483,44.5
9,9,SAN BRUNO,3,bus,scheduled,Steuart Street,0.387,56.9
9,9,SAN BRUNO,3,bus,scheduled,Spear Street,0.354,52.0
9,9,SAN BRUNO,3,bus,scheduled,Mission Street,0.191,28.0
9,9,SAN BRUNO,3,bus,scheduled,Arleta Avenue,0.135,15.0
9,9,SAN BRUNO,3,bus,scheduled,Mansell Street,0.034,0.6
90,90,SAN BRUNO OWL,3,bus,scheduled,Van Ness Avenue,30.284,3631.8
90,90,SAN BRUNO OWL,3,bus,scheduled,San Bruno Avenue,20.507,2460.0
90,90,SAN BRUNO OWL,3,bus,scheduled,Potrero Avenue,18.192,2182.1
90,90,SAN BRUNO OWL,3,bus,scheduled,Bayshore Boulevard,15.516,1862.1
90,90,SAN BRUNO OWL,3,bus,scheduled,11th Street,6.438,772.1
90,90,SAN BRUNO OWL,3,bus,scheduled,Division Street,2.19,262.9
90,90,SAN BRUNO OWL,3,bus,scheduled,[UNNAMED ROAD],1.876,225.0
90,90,SAN BRUNO OWL,3,bus,scheduled,Mission Street,1.626,195.0
90,90,SAN BRUNO OWL,3,bus,scheduled,Arleta Avenue,1.275,155.0
90,90,SAN BRUNO OWL,3,bus,scheduled,Raymond Avenue,0.9,110.0
90,90,SAN BRUNO OWL,3,bus,scheduled,Silver Avenue,0.875,105.0
90,90,SAN BRUNO OWL,3,bus,scheduled,Alpha Street,0.321,39.3
91,91,3RD-19TH AVE OWL,3,bus,scheduled,3rd Street,19.081,6733.2
91,91,3RD-19TH AVE OWL,3,bus,scheduled,19th Avenue,12.014,4540.8
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Geneva Avenue,11.348,3958.8
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Ocean Avenue,5.843,2034.0
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Lombard Street,4.382,1656.0
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Veterans Boulevard,4.217,1593.6
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Park Presidio Boulevard,3.559,1345.2
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Presidio Parkway,3.524,1332.0
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Stockton Street,3.249,1226.4
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Bayshore Boulevard,2.998,1028.4
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Visitacion Avenue,2.969,1035.0
91,91,3RD-19TH AVE OWL,3,bus,scheduled,4th Street,2.692,976.8
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Columbus Avenue,2.665,1007.4
91,91,3RD-19TH AVE OWL,3,bus,scheduled,West Portal Avenue,2.201,760.8
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Park Presidio Bypass Drive,1.972,745.2
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Crossover Drive,1.68,634.8
91,91,3RD-19TH AVE OWL,3,bus,scheduled,North Point Street,1.515,572.4
91,91,3RD-19TH AVE OWL,3,bus,scheduled,Schwerin Street,1.42,495.0
