route_id,direction_id,street,stop_share_pct,route_short_name,route_long_name,route_type,route_type_label,aggregation
1,0,Sacramento Street,55.076,1,CALIFORNIA,3,bus,scheduled
1,0,California Street,37.968,1,CALIFORNIA,3,bus,scheduled
1,0,32nd Avenue,4.504,1,CALIFORNIA,3,bus,scheduled
1,0,Presidio Avenue,3.772,1,CALIFORNIA,3,bus,scheduled
1,0,Geary Boulevard,3.003,1,CALIFORNIA,3,bus,scheduled
1,0,Baker Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Battery Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Buchanan Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Clay Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Davis Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Divisadero Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Drumm Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Fillmore Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Franklin Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Gough Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Grant Avenue,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Hyde Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Jones Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Kearny Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Laguna Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Larkin Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Leavenworth Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Montgomery Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Octavia Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Pierce Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Polk Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Powell Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Sansome Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Sproule Lane,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Steiner Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Stockton Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Van Ness Avenue,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,Webster Street,2.452,1,CALIFORNIA,3,bus,scheduled
1,0,10th Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,12th Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,16th Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,19th Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,22nd Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,25th Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,28th Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,30th Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,33rd Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,4th Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,6th Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,8th Avenue,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,Arguello Boulevard,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,Cherry Street,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,Clement Street,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,Laurel Street,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,Park Presidio Boulevard,1.501,1,CALIFORNIA,3,bus,scheduled
1,0,Spruce Street,1.501,1,CALIFORNIA,3,bus,scheduled
1,1,Clay Street,42.126,1,CALIFORNIA,3,bus,scheduled
1,1,California Street,34.999,1,CALIFORNIA,3,bus,scheduled
1,1,Sacramento Street,18.32,1,CALIFORNIA,3,bus,scheduled
1,1,32nd Avenue,3.037,1,CALIFORNIA,3,bus,scheduled
1,1,33rd Avenue,3.037,1,CALIFORNIA,3,bus,scheduled
1,1,Clement Street,3.037,1,CALIFORNIA,3,bus,scheduled
1,1,Presidio Avenue,2.728,1,CALIFORNIA,3,bus,scheduled
1,1,Baker Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Buchanan Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Divisadero Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Drumm Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Fillmore Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Franklin Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Front Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Gough Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Grant Avenue,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Hyde Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Jones Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Kearny Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Laguna Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Larkin Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Leavenworth Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Mason Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Montgomery Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Octavia Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Pierce Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Polk Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Powell Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Sansome Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Steiner Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Stockton Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Taylor Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Van Ness Avenue,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,Webster Street,2.478,1,CALIFORNIA,3,bus,scheduled
1,1,10th Avenue,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,12th Avenue,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,16th Avenue,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,19th Avenue,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,22nd Avenue,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,25th Avenue,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,28th Avenue,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,30th Avenue,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,4th Avenue,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,6th Avenue,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,8th Avenue,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,Arguello Boulevard,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,Cherry Street,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,Geary Boulevard,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,Laurel Street,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,Park Presidio Boulevard,1.518,1,CALIFORNIA,3,bus,scheduled
1,1,Spruce Street,1.518,1,CALIFORNIA,3,bus,scheduled
12,0,Pacific Avenue,28.77,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Folsom Street,18.033,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Broadway,12.787,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Harrison Street,12.139,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Clay Street,9.59,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Sansome Street,9.59,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Spear Street,9.59,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Van Ness Avenue,7.742,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Jackson Street,6.393,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Cesar Chavez Street,5.395,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Mission Street,4.545,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Columbus Avenue,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Davis Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Front Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Hyde Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Jones Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Larkin Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Leavenworth Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Market Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Mason Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Montgomery Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Polk Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Powell Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Stockton Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Taylor Street,3.197,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,11th Street,2.698,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Howard Street,1.848,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Main Street,1.848,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,14th Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,16th Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,18th Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,20st,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,22nd Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,24th Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,25th Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,2nd Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,3rd Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,4th Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,5th Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,6th Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,7th Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,8th Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,9th Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Beale Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Essex Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,0,Valencia Street,1.349,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Pacific Avenue,43.109,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Folsom Street,26.222,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Sacramento Street,9.948,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Sansome Street,9.948,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Main Street,8.012,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Cesar Chavez Street,4.14,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Battery Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,California Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Davis Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Drumm Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Grant Avenue,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Howard Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Hyde Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Jackson Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Jones Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Kearny Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Larkin Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Leavenworth Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Market Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Mason Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Montgomery Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Polk Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Powell Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Stockton Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Taylor Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Van Ness Avenue,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Washington Street,3.316,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Mission Street,2.76,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,11th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,14th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,16th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,18th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,1st Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,20th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,22nd Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,24th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,25th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,2nd Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,3rd Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,4th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,5th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,6th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,7th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,8th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,9th Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Power Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1,Valencia Street,1.38,12,FOLSOM-PACIFIC,3,bus,scheduled
14,0,Mission Street,93.553,14,MISSION,3,bus,scheduled
14,0,30th Street,2.249,14,MISSION,3,bus,scheduled
14,0,4080 Mission Street,2.249,14,MISSION,3,bus,scheduled
14,0,Appleton Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Bosworth Street,2.249,14,MISSION,3,bus,scheduled
14,0,Cortland Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Flournoy Street,2.249,14,MISSION,3,bus,scheduled
14,0,Foote Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Francis Street,2.249,14,MISSION,3,bus,scheduled
14,0,Geneva Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Goethe Street,2.249,14,MISSION,3,bus,scheduled
14,0,Highland Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Italy Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Lawrence Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Lowell Street,2.249,14,MISSION,3,bus,scheduled
14,0,Mt Vernon Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Onondaga Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Persia Street,2.249,14,MISSION,3,bus,scheduled
14,0,Richland Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,San Jose Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Sickles Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Silver Avenue,2.249,14,MISSION,3,bus,scheduled
14,0,Trumbull Street,2.249,14,MISSION,3,bus,scheduled
14,0,Whittier Street,2.249,14,MISSION,3,bus,scheduled
14,0,11th Street,2.099,14,MISSION,3,bus,scheduled
14,0,12th Street,2.099,14,MISSION,3,bus,scheduled
14,0,14th Street,2.099,14,MISSION,3,bus,scheduled
14,0,16th Street,2.099,14,MISSION,3,bus,scheduled
14,0,18th Street,2.099,14,MISSION,3,bus,scheduled
14,0,1st Street,2.099,14,MISSION,3,bus,scheduled
14,0,20th Street,2.099,14,MISSION,3,bus,scheduled
14,0,22nd Street,2.099,14,MISSION,3,bus,scheduled
14,0,24th Street,2.099,14,MISSION,3,bus,scheduled
14,0,26th Street,2.099,14,MISSION,3,bus,scheduled
14,0,2nd Street,2.099,14,MISSION,3,bus,scheduled
14,0,3rd Street,2.099,14,MISSION,3,bus,scheduled
14,0,4th Street,2.099,14,MISSION,3,bus,scheduled
14,0,5th Street,2.099,14,MISSION,3,bus,scheduled
14,0,6th Street,2.099,14,MISSION,3,bus,scheduled
14,0,7th Street,2.099,14,MISSION,3,bus,scheduled
14,0,8th Street,2.099,14,MISSION,3,bus,scheduled
14,0,9th Street,2.099,14,MISSION,3,bus,scheduled
14,0,Beale Street,2.099,14,MISSION,3,bus,scheduled
14,0,Mccoppin Street,2.099,14,MISSION,3,bus,scheduled
14,0,Otis,2.099,14,MISSION,3,bus,scheduled
14,0,Otis Street,2.099,14,MISSION,3,bus,scheduled
14,0,Spear Street,2.099,14,MISSION,3,bus,scheduled
14,0,Steuart Street,2.099,14,MISSION,3,bus,scheduled
14,0,Valencia Street,2.099,14,MISSION,3,bus,scheduled
14,1,Mission Street,95.609,14,MISSION,3,bus,scheduled
14,1,Market Street,4.391,14,MISSION,3,bus,scheduled
14,1,Steuart Street,4.391,14,MISSION,3,bus,scheduled
14,1,30th Street,2.35,14,MISSION,3,bus,scheduled
14,1,Acton Street,2.35,14,MISSION,3,bus,scheduled
14,1,Allison Street,2.35,14,MISSION,3,bus,scheduled
14,1,Appleton Avenue,2.35,14,MISSION,3,bus,scheduled
14,1,Cortland Avenue,2.35,14,MISSION,3,bus,scheduled
14,1,Evergreen Street,2.35,14,MISSION,3,bus,scheduled
14,1,Excelsior Avenue,2.35,14,MISSION,3,bus,scheduled
14,1,Geneva Avenue,2.35,14,MISSION,3,bus,scheduled
14,1,Guttenberg Street,2.35,14,MISSION,3,bus,scheduled
14,1,Highland Avenue,2.35,14,MISSION,3,bus,scheduled
14,1,Italy Avenue,2.35,14,MISSION,3,bus,scheduled
14,1,Lowell Street,2.35,14,MISSION,3,bus,scheduled
14,1,Murray Street,2.35,14,MISSION,3,bus,scheduled
14,1,Oliver Street,2.35,14,MISSION,3,bus,scheduled
14,1,Persia Avenue,2.35,14,MISSION,3,bus,scheduled
14,1,Richland Avenue,2.35,14,MISSION,3,bus,scheduled
14,1,Russia Avenue,2.35,14,MISSION,3,bus,scheduled
14,1,San Jose Avenue,2.35,14,MISSION,3,bus,scheduled
14,1,Silver Avenue,2.35,14,MISSION,3,bus,scheduled
14,1,Trumbull Street,2.35,14,MISSION,3,bus,scheduled
14,1,Whittier Street,2.35,14,MISSION,3,bus,scheduled
14,1,11th Street,2.195,14,MISSION,3,bus,scheduled
14,1,13th Street,2.195,14,MISSION,3,bus,scheduled
14,1,14th Street,2.195,14,MISSION,3,bus,scheduled
14,1,16th Street,2.195,14,MISSION,3,bus,scheduled
14,1,18th Street,2.195,14,MISSION,3,bus,scheduled
14,1,20th Street,2.195,14,MISSION,3,bus,scheduled
14,1,22nd Street,2.195,14,MISSION,3,bus,scheduled
14,1,24th Street,2.195,14,MISSION,3,bus,scheduled
14,1,26th Street,2.195,14,MISSION,3,bus,scheduled
14,1,2nd Street,2.195,14,MISSION,3,bus,scheduled
14,1,3rd Street,2.195,14,MISSION,3,bus,scheduled
14,1,4th Street,2.195,14,MISSION,3,bus,scheduled
14,1,5th Street,2.195,14,MISSION,3,bus,scheduled
14,1,6th Street,2.195,14,MISSION,3,bus,scheduled
14,1,7th Street,2.195,14,MISSION,3,bus,scheduled
14,1,8th Street,2.195,14,MISSION,3,bus,scheduled
14,1,9th Street,2.195,14,MISSION,3,bus,scheduled
14,1,Fremont Street,2.195,14,MISSION,3,bus,scheduled
14,1,Main Street,2.195,14,MISSION,3,bus,scheduled
14,1,Power Street,2.195,14,MISSION,3,bus,scheduled
14,1,Van Ness Avenue,2.195,14,MISSION,3,bus,scheduled
14,1,Persia Street,0.154,14,MISSION,3,bus,scheduled
14R,0,Mission Street,96.321,14R,MISSION RAPID,3,bus,scheduled
14R,0,11th Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,16th Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,1st Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,20th Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,24th Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,2nd Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,30th Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,3rd Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,4th Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,5th Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,8th Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,Beale Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,Flournoy Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,Geneva Avenue,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,Goethe Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,Lowell Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,Main Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,Persia Street,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,Richland Avenue,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,Sickles Avenue,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,Silver Avenue,4.587,14R,MISSION RAPID,3,bus,scheduled
14R,0,[UNKNOWN],3.679,14R,MISSION RAPID,3,bus,scheduled
14R,1,Mission Street,87.143,14R,MISSION RAPID,3,bus,scheduled
14R,1,Market Street,8.571,14R,MISSION RAPID,3,bus,scheduled
14R,1,Steuart Street,8.571,14R,MISSION RAPID,3,bus,scheduled
14R,1,Main Street,7.947,14R,MISSION RAPID,3,bus,scheduled
14R,1,Lowell Street,5.029,14R,MISSION RAPID,3,bus,scheduled
14R,1,11th Street,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,16th Street,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,20th Street,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,24th Street,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,2nd Street,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,30th Street,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,3rd Street,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,4th Street,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,5th Street,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,8th Street,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,Fremont Street,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,Geneva Avenue,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,Persia Avenue,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,Richland Avenue,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,Silver Avenue,4.286,14R,MISSION RAPID,3,bus,scheduled
14R,1,Acton Street,3.542,14R,MISSION RAPID,3,bus,scheduled
14R,1,Evergreen Street,3.542,14R,MISSION RAPID,3,bus,scheduled
14R,1,Flournoy,3.542,14R,MISSION RAPID,3,bus,scheduled
14R,1,[UNKNOWN],3.542,14R,MISSION RAPID,3,bus,scheduled
14R,1,Morse Street,0.744,14R,MISSION RAPID,3,bus,scheduled
15,0,Hudson Avenue,21.429,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Ingalls Street,21.429,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,3rd Street,14.286,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,4th Street,10.714,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Kiska Road,10.714,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Northridge Road,10.714,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Palou Avenue,10.714,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Dormitory Road,7.143,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Keith Street,7.143,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,20th Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Cashmere Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Donahue Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Earl Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Evans Avenue,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Geary Boulevard,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Gene Friend Way,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Harbor Road,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Jerrold Avenue,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Kirkwood Avenue,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Lasalle Avenue,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Marin Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Market Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Mendell Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Mission Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Newhall Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Oakdale Avenue,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Reardon Road,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Sansome Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Stockton Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Sutter Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Third Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Townsend Street,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,0,Whitney Young Circle,3.571,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,1,Ingalls Street,25.926,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
