route_id,street,stop_share_pct,route_short_name,route_long_name,route_type,route_type_label,aggregation
1,Sacramento Street,36.565,1,CALIFORNIA,3,bus,scheduled
1,California Street,36.473,1,CALIFORNIA,3,bus,scheduled
1,Clay Street,22.432,1,CALIFORNIA,3,bus,scheduled
1,32nd Avenue,3.765,1,CALIFORNIA,3,bus,scheduled
1,Presidio Avenue,3.246,1,CALIFORNIA,3,bus,scheduled
1,Baker Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Buchanan Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Divisadero Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Drumm Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Fillmore Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Franklin Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Gough Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Grant Avenue,2.465,1,CALIFORNIA,3,bus,scheduled
1,Hyde Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Jones Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Kearny Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Laguna Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Larkin Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Leavenworth Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Montgomery Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Octavia Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Pierce Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Polk Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Powell Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Sansome Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Steiner Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Stockton Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,Van Ness Avenue,2.465,1,CALIFORNIA,3,bus,scheduled
1,Webster Street,2.465,1,CALIFORNIA,3,bus,scheduled
1,33rd Avenue,2.275,1,CALIFORNIA,3,bus,scheduled
1,Clement Street,2.275,1,CALIFORNIA,3,bus,scheduled
1,Geary Boulevard,2.255,1,CALIFORNIA,3,bus,scheduled
1,10th Avenue,1.51,1,CALIFORNIA,3,bus,scheduled
1,12th Avenue,1.51,1,CALIFORNIA,3,bus,scheduled
1,16th Avenue,1.51,1,CALIFORNIA,3,bus,scheduled
1,19th Avenue,1.51,1,CALIFORNIA,3,bus,scheduled
1,22nd Avenue,1.51,1,CALIFORNIA,3,bus,scheduled
1,25th Avenue,1.51,1,CALIFORNIA,3,bus,scheduled
1,28th Avenue,1.51,1,CALIFORNIA,3,bus,scheduled
1,30th Avenue,1.51,1,CALIFORNIA,3,bus,scheduled
1,4th Avenue,1.51,1,CALIFORNIA,3,bus,scheduled
1,6th Avenue,1.51,1,CALIFORNIA,3,bus,scheduled
1,8th Avenue,1.51,1,CALIFORNIA,3,bus,scheduled
1,Arguello Boulevard,1.51,1,CALIFORNIA,3,bus,scheduled
1,Cherry Street,1.51,1,CALIFORNIA,3,bus,scheduled
1,Laurel Street,1.51,1,CALIFORNIA,3,bus,scheduled
1,Park Presidio Boulevard,1.51,1,CALIFORNIA,3,bus,scheduled
1,Spruce Street,1.51,1,CALIFORNIA,3,bus,scheduled
1,Front Street,1.248,1,CALIFORNIA,3,bus,scheduled
1,Mason Street,1.248,1,CALIFORNIA,3,bus,scheduled
1,Taylor Street,1.248,1,CALIFORNIA,3,bus,scheduled
1,Battery Street,1.217,1,CALIFORNIA,3,bus,scheduled
1,Davis Street,1.217,1,CALIFORNIA,3,bus,scheduled
1,Sproule Lane,1.217,1,CALIFORNIA,3,bus,scheduled
12,Pacific Avenue,35.94,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Folsom Street,22.128,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Sansome Street,9.769,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Broadway,6.393,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Harrison Street,6.069,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Van Ness Avenue,5.529,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Sacramento Street,4.974,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Main Street,4.93,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Jackson Street,4.855,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Clay Street,4.795,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Spear Street,4.795,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Cesar Chavez Street,4.768,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Mission Street,3.653,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Davis Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Hyde Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Jones Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Larkin Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Leavenworth Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Market Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Mason Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Montgomery Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Polk Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Powell Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Stockton Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Taylor Street,3.256,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Howard Street,2.582,12,FOLSOM-PACIFIC,3,bus,scheduled
12,11th Street,2.039,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Battery Street,1.658,12,FOLSOM-PACIFIC,3,bus,scheduled
12,California Street,1.658,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Drumm Street,1.658,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Grant Avenue,1.658,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Kearny Street,1.658,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Washington Street,1.658,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Columbus Avenue,1.598,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Front Street,1.598,12,FOLSOM-PACIFIC,3,bus,scheduled
12,14th Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,16th Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,18th Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,22nd Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,24th Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,25th Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,2nd Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,3rd Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,4th Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,5th Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,6th Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,7th Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,8th Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,9th Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Valencia Street,1.364,12,FOLSOM-PACIFIC,3,bus,scheduled
12,1st Street,0.69,12,FOLSOM-PACIFIC,3,bus,scheduled
12,20th Street,0.69,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Power Street,0.69,12,FOLSOM-PACIFIC,3,bus,scheduled
12,20st,0.674,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Beale Street,0.674,12,FOLSOM-PACIFIC,3,bus,scheduled
12,Essex Street,0.674,12,FOLSOM-PACIFIC,3,bus,scheduled
14,Mission Street,94.587,14,MISSION,3,bus,scheduled
14,Steuart Street,3.252,14,MISSION,3,bus,scheduled
14,30th Street,2.3,14,MISSION,3,bus,scheduled
14,Appleton Avenue,2.3,14,MISSION,3,bus,scheduled
14,Cortland Avenue,2.3,14,MISSION,3,bus,scheduled
14,Geneva Avenue,2.3,14,MISSION,3,bus,scheduled
14,Highland Avenue,2.3,14,MISSION,3,bus,scheduled
14,Italy Avenue,2.3,14,MISSION,3,bus,scheduled
14,Lowell Street,2.3,14,MISSION,3,bus,scheduled
14,Richland Avenue,2.3,14,MISSION,3,bus,scheduled
14,San Jose Avenue,2.3,14,MISSION,3,bus,scheduled
14,Silver Avenue,2.3,14,MISSION,3,bus,scheduled
14,Trumbull Street,2.3,14,MISSION,3,bus,scheduled
14,Whittier Street,2.3,14,MISSION,3,bus,scheduled
14,Market Street,2.208,14,MISSION,3,bus,scheduled
14,11th Street,2.148,14,MISSION,3,bus,scheduled
14,14th Street,2.148,14,MISSION,3,bus,scheduled
14,16th Street,2.148,14,MISSION,3,bus,scheduled
14,18th Street,2.148,14,MISSION,3,bus,scheduled
14,20th Street,2.148,14,MISSION,3,bus,scheduled
14,22nd Street,2.148,14,MISSION,3,bus,scheduled
14,24th Street,2.148,14,MISSION,3,bus,scheduled
14,26th Street,2.148,14,MISSION,3,bus,scheduled
14,2nd Street,2.148,14,MISSION,3,bus,scheduled
14,3rd Street,2.148,14,MISSION,3,bus,scheduled
14,4th Street,2.148,14,MISSION,3,bus,scheduled
14,5th Street,2.148,14,MISSION,3,bus,scheduled
14,6th Street,2.148,14,MISSION,3,bus,scheduled
14,7th Street,2.148,14,MISSION,3,bus,scheduled
14,8th Street,2.148,14,MISSION,3,bus,scheduled
14,9th Street,2.148,14,MISSION,3,bus,scheduled
14,Persia Street,1.195,14,MISSION,3,bus,scheduled
14,Acton Street,1.182,14,MISSION,3,bus,scheduled
14,Allison Street,1.182,14,MISSION,3,bus,scheduled
14,Evergreen Street,1.182,14,MISSION,3,bus,scheduled
14,Excelsior Avenue,1.182,14,MISSION,3,bus,scheduled
14,Guttenberg Street,1.182,14,MISSION,3,bus,scheduled
14,Murray Street,1.182,14,MISSION,3,bus,scheduled
14,Oliver Street,1.182,14,MISSION,3,bus,scheduled
14,Persia Avenue,1.182,14,MISSION,3,bus,scheduled
14,Russia Avenue,1.182,14,MISSION,3,bus,scheduled
14,4080 Mission Street,1.118,14,MISSION,3,bus,scheduled
14,Bosworth Street,1.118,14,MISSION,3,bus,scheduled
14,Flournoy Street,1.118,14,MISSION,3,bus,scheduled
14,Foote Avenue,1.118,14,MISSION,3,bus,scheduled
14,Francis Street,1.118,14,MISSION,3,bus,scheduled
14,Goethe Street,1.118,14,MISSION,3,bus,scheduled
14,Lawrence Avenue,1.118,14,MISSION,3,bus,scheduled
14,Mt Vernon Avenue,1.118,14,MISSION,3,bus,scheduled
14,Onondaga Avenue,1.118,14,MISSION,3,bus,scheduled
14,Sickles Avenue,1.118,14,MISSION,3,bus,scheduled
14,13th Street,1.104,14,MISSION,3,bus,scheduled
14,Fremont Street,1.104,14,MISSION,3,bus,scheduled
14,Main Street,1.104,14,MISSION,3,bus,scheduled
14,Power Street,1.104,14,MISSION,3,bus,scheduled
14,Van Ness Avenue,1.104,14,MISSION,3,bus,scheduled
14,12th Street,1.043,14,MISSION,3,bus,scheduled
14,1st Street,1.043,14,MISSION,3,bus,scheduled
14,Beale Street,1.043,14,MISSION,3,bus,scheduled
14,Mccoppin Street,1.043,14,MISSION,3,bus,scheduled
14,Otis,1.043,14,MISSION,3,bus,scheduled
14,Otis Street,1.043,14,MISSION,3,bus,scheduled
14,Spear Street,1.043,14,MISSION,3,bus,scheduled
14,Valencia Street,1.043,14,MISSION,3,bus,scheduled
14R,Mission Street,91.769,14R,MISSION RAPID,3,bus,scheduled
14R,Main Street,6.253,14R,MISSION RAPID,3,bus,scheduled
14R,Lowell Street,4.806,14R,MISSION RAPID,3,bus,scheduled
14R,11th Street,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,16th Street,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,20th Street,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,24th Street,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,2nd Street,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,30th Street,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,3rd Street,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,4th Street,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,5th Street,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,8th Street,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,Geneva Avenue,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,Richland Avenue,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,Silver Avenue,4.437,14R,MISSION RAPID,3,bus,scheduled
14R,Market Street,4.251,14R,MISSION RAPID,3,bus,scheduled
14R,Steuart Street,4.251,14R,MISSION RAPID,3,bus,scheduled
14R,[UNKNOWN],3.611,14R,MISSION RAPID,3,bus,scheduled
14R,1st Street,2.312,14R,MISSION RAPID,3,bus,scheduled
14R,Beale Street,2.312,14R,MISSION RAPID,3,bus,scheduled
14R,Flournoy Street,2.312,14R,MISSION RAPID,3,bus,scheduled
14R,Goethe Street,2.312,14R,MISSION RAPID,3,bus,scheduled
14R,Persia Street,2.312,14R,MISSION RAPID,3,bus,scheduled
14R,Sickles Avenue,2.312,14R,MISSION RAPID,3,bus,scheduled
14R,Fremont Street,2.125,14R,MISSION RAPID,3,bus,scheduled
14R,Persia Avenue,2.125,14R,MISSION RAPID,3,bus,scheduled
14R,Acton Street,1.757,14R,MISSION RAPID,3,bus,scheduled
14R,Evergreen Street,1.757,14R,MISSION RAPID,3,bus,scheduled
14R,Flournoy,1.757,14R,MISSION RAPID,3,bus,scheduled
14R,Morse Street,0.369,14R,MISSION RAPID,3,bus,scheduled
15,Ingalls Street,23.677,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Hudson Avenue,21.825,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,3rd Street,18.254,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Kiska Road,12.765,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Northridge Road,10.913,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Palou Avenue,10.913,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Dormitory Road,7.275,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Keith Street,7.275,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,4th Street,5.357,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,20th Street,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Cashmere Street,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Donahue Street,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Earl Street,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Evans Avenue,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Harbor Road,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Jerrold Avenue,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Kirkwood Avenue,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Lasalle Avenue,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Marin Street,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Mendell Street,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Mission Street,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Newhall Street,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Oakdale Avenue,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Reardon Road,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Sansome Street,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Sutter Street,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Third Street,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Whitney Young Circle,3.638,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Brannan Street,1.852,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Warriors Way,1.852,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Geary Boulevard,1.786,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Gene Friend Way,1.786,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Market Street,1.786,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Stockton Street,1.786,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
15,Townsend Street,1.786,15,BAYVIEW HUNTERS POINT EXPRESS,3,bus,scheduled
18,46th Avenue,35.789,18,46TH AVENUE,3,bus,scheduled
18,Balboa Street,13.842,18,46TH AVENUE,3,bus,scheduled
18,33rd Avenue,9.296,18,46TH AVENUE,3,bus,scheduled
18,Sloat Boulevard,8.045,18,46TH AVENUE,3,bus,scheduled
18,45th Avenue,6.921,18,46TH AVENUE,3,bus,scheduled
18,Cabrillo Street,6.921,18,46TH AVENUE,3,bus,scheduled
18,Winston Drive,6.921,18,46TH AVENUE,3,bus,scheduled
18,Lincoln Way,5.797,18,46TH AVENUE,3,bus,scheduled
18,47th Avenue,5.738,18,46TH AVENUE,3,bus,scheduled
18,Buckingham Way,4.614,18,46TH AVENUE,3,bus,scheduled
18,La Playa Street,4.614,18,46TH AVENUE,3,bus,scheduled
18,Lake Merced,4.614,18,46TH AVENUE,3,bus,scheduled
18,Clement Street,4.396,18,46TH AVENUE,3,bus,scheduled
18,[UNKNOWN],3.145,18,46TH AVENUE,3,bus,scheduled
18,Geary Boulevard,2.484,18,46TH AVENUE,3,bus,scheduled
18,19th Avenue,2.307,18,46TH AVENUE,3,bus,scheduled
18,20th Avenue,2.307,18,46TH AVENUE,3,bus,scheduled
18,37th Avenue,2.307,18,46TH AVENUE,3,bus,scheduled
18,40th Avenue,2.307,18,46TH AVENUE,3,bus,scheduled
18,41st Avenue,2.307,18,46TH AVENUE,3,bus,scheduled
18,43rd Avenue,2.307,18,46TH AVENUE,3,bus,scheduled
18,Anza Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Fulton Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Great Hwy Near Beach Chalet,2.307,18,46TH AVENUE,3,bus,scheduled
18,Irving Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Judah Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Kirkham Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Lake Merced Boulevard,2.307,18,46TH AVENUE,3,bus,scheduled
18,Lakeshore,2.307,18,46TH AVENUE,3,bus,scheduled
18,Lawton Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Middlefield Drive,2.307,18,46TH AVENUE,3,bus,scheduled
18,Moraga Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Noriega Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Ortega Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Pacheco Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Quintara Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Rivera Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Santiago Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Skyline Boulevard,2.307,18,46TH AVENUE,3,bus,scheduled
18,Taraval Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Ulloa Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Vicente Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Wawona Street,2.307,18,46TH AVENUE,3,bus,scheduled
18,Legion Of Honor Drive,2.198,18,46TH AVENUE,3,bus,scheduled
18,34th Avenue,1.183,18,46TH AVENUE,3,bus,scheduled
18,Martin Luther King Jr Drive,1.183,18,46TH AVENUE,3,bus,scheduled
18,35th Avenue,1.124,18,46TH AVENUE,3,bus,scheduled
18,Great Highway,1.124,18,46TH AVENUE,3,bus,scheduled
19,Polk Street,16.924,19,POLK,3,bus,scheduled
19,Rhode Island Street,15.72,19,POLK,3,bus,scheduled
19,Evans Avenue,12.249,19,POLK,3,bus,scheduled
19,Innes Avenue,8.462,19,POLK,3,bus,scheduled
19,De Haro Street,8.053,19,POLK,3,bus,scheduled
19,26th Street,6.043,19,POLK,3,bus,scheduled
19,Larkin Street,5.879,19,POLK,3,bus,scheduled
19,7th Street,5.797,19,POLK,3,bus,scheduled
19,8th Street,5.645,19,POLK,3,bus,scheduled
19,Connecticut Street,5.318,19,POLK,3,bus,scheduled
19,25th Street,4.593,19,POLK,3,bus,scheduled
19,Middle Point Road,4.593,19,POLK,3,bus,scheduled
19,Hyde Street,3.144,19,POLK,3,bus,scheduled
19,23rd Street,2.98,19,POLK,3,bus,scheduled
19,Wisconsin Street,2.98,19,POLK,3,bus,scheduled
19,Cesar Chavez Street,2.338,19,POLK,3,bus,scheduled
19,Eddy Street,2.338,19,POLK,3,bus,scheduled
19,16th Street,2.256,19,POLK,3,bus,scheduled
19,Beach Street,2.256,19,POLK,3,bus,scheduled
19,Market Street,2.256,19,POLK,3,bus,scheduled
19,Kansas Street,2.174,19,POLK,3,bus,scheduled
19,15th Street,1.531,19,POLK,3,bus,scheduled
19,17th Street,1.531,19,POLK,3,bus,scheduled
19,18th Street,1.531,19,POLK,3,bus,scheduled
19,19th Street,1.531,19,POLK,3,bus,scheduled
19,20th Street,1.531,19,POLK,3,bus,scheduled
19,22nd Street,1.531,19,POLK,3,bus,scheduled
19,Alameda Street,1.531,19,POLK,3,bus,scheduled
19,Brannan Street,1.531,19,POLK,3,bus,scheduled
19,Broadway,1.531,19,POLK,3,bus,scheduled
19,Bryant Street,1.531,19,POLK,3,bus,scheduled
19,Division Street,1.531,19,POLK,3,bus,scheduled
19,Donahue Street,1.531,19,POLK,3,bus,scheduled
19,Earl Street,1.531,19,POLK,3,bus,scheduled
19,Folsom Street,1.531,19,POLK,3,bus,scheduled
19,Francisco Street,1.531,19,POLK,3,bus,scheduled
19,Galvez Avenue,1.531,19,POLK,3,bus,scheduled
19,Griffith Street,1.531,19,POLK,3,bus,scheduled
19,Grove Street,1.531,19,POLK,3,bus,scheduled
19,Harrison Street,1.531,19,POLK,3,bus,scheduled
19,Hill Avenue,1.531,19,POLK,3,bus,scheduled
19,Hunters Point Boulevard,1.531,19,POLK,3,bus,scheduled
19,Keith Street,1.531,19,POLK,3,bus,scheduled
19,Lombard Street,1.531,19,POLK,3,bus,scheduled
19,Mariposa Street,1.531,19,POLK,3,bus,scheduled
19,Mcallister Street,1.531,19,POLK,3,bus,scheduled
19,Mendell Street,1.531,19,POLK,3,bus,scheduled
19,Mission Street,1.531,19,POLK,3,bus,scheduled
19,North Point Street,1.531,19,POLK,3,bus,scheduled
19,O'Farrell Street,1.531,19,POLK,3,bus,scheduled
19,Phelps Street,1.531,19,POLK,3,bus,scheduled
19,Pine Street,1.531,19,POLK,3,bus,scheduled
19,Quint Street,1.531,19,POLK,3,bus,scheduled
19,Sacramento Street,1.531,19,POLK,3,bus,scheduled
19,Selby Street,1.531,19,POLK,3,bus,scheduled
19,Southern Heights Avenue,1.531,19,POLK,3,bus,scheduled
19,Union Street,1.531,19,POLK,3,bus,scheduled
19,Washington Street,1.531,19,POLK,3,bus,scheduled
19,Townsend Street,1.449,19,POLK,3,bus,scheduled
19,1076 Rhode Island Street,0.806,19,POLK,3,bus,scheduled
19,24th Street,0.806,19,POLK,3,bus,scheduled
19,3rd Street,0.806,19,POLK,3,bus,scheduled
19,Acacia,0.806,19,POLK,3,bus,scheduled
19,Evans Ave Opposite Us Post Office,0.806,19,POLK,3,bus,scheduled
19,Fair Fax Avenue,0.806,19,POLK,3,bus,scheduled
19,Fitch Street,0.806,19,POLK,3,bus,scheduled
19,Howard,0.806,19,POLK,3,bus,scheduled
19,Middle Point,0.806,19,POLK,3,bus,scheduled
19,Sutter Street,0.806,19,POLK,3,bus,scheduled
19,Turk Street,0.806,19,POLK,3,bus,scheduled
19,Acacia Avenue,0.725,19,POLK,3,bus,scheduled
19,Arelious Walker Drive,0.725,19,POLK,3,bus,scheduled
19,Fairfax Avenue,0.725,19,POLK,3,bus,scheduled
19,Geary Boulevard,0.725,19,POLK,3,bus,scheduled
19,Golden Gate Avenue,0.725,19,POLK,3,bus,scheduled
19,Howard Street,0.725,19,POLK,3,bus,scheduled
19,Marin Street,0.725,19,POLK,3,bus,scheduled
19,Memory Lane,0.725,19,POLK,3,bus,scheduled
19,Newhall Street,0.725,19,POLK,3,bus,scheduled
19,Post Street,0.725,19,POLK,3,bus,scheduled
19,Uspo,0.725,19,POLK,3,bus,scheduled
19,[UNKNOWN],0.725,19,POLK,3,bus,scheduled
1X,California Street,75.625,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,32nd Avenue,8.125,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,33rd Avenue,8.125,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Clement Street,8.125,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Pine Street,6.562,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,10th Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,12th Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,16th Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,19th Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,22nd Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,25th Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,28th Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,30th Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,4th Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,6th Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,8th Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Arguello Boulevard,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Battery Street,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Cherry Street,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Davis Street,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Geary Boulevard,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Laurel Street,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Montgomery Street,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Park Presidio Boulevard,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Presidio Avenue,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Spruce Street,4.062,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Sacramento Street,3.125,1X,CALIFORNIA EXPRESS,3,bus,scheduled
1X,Bush Street,2.5,1X,CALIFORNIA EXPRESS,3,bus,scheduled
